1927-11-05,T,HOME,660,102,7,7,No Poll,No Poll,No Poll,228
1927-11-12,L,YANKEE STADIUM,660,22,0,18,No Poll,No Poll,No Poll,160
1927-11-19,W,AWAY,660,342,32,0,No Poll,No Poll,No Poll,188
1927-11-26,W,SOLDIER FIELD,660,227,7,6,No Poll,No Poll,No Poll,271
1928-09-29,W,HOME,660,103,12,6,No Poll,No Poll,No Poll,219
1928-10-06,L,AWAY,660,205,6,22,No Poll,No Poll,No Poll,300
1928-10-13,W,SOLDIER FIELD,660,33,7,0,No Poll,No Poll,No Poll,233
1928-10-20,L,AWAY,660,434,0,13,No Poll,No Poll,No Poll,195
1928-10-27,W,HOME,660,342,32,6,No Poll,No Poll,No Poll,188
1928-11-03,W,PHILADELPHIA,660,229,9,0,No Poll,No Poll,No Poll,251
1928-11-10,W,YANKEE STADIUM,660,22,12,6,No Poll,No Poll,No Poll,160
1928-11-17,L,HOME,660,429,7,27,No Poll,No Poll,No Poll,171
1928-12-01,L,AWAY,660,227,14,27,No Poll,No Poll,No Poll,271
1929-10-05,W,AWAY,660,214,14,0,No Poll,No Poll,No Poll,206
1929-10-12,W,AWAY,660,33,14,7,No Poll,No Poll,No Poll,233
1929-10-19,W,SOLDIER FIELD,660,205,19,0,No Poll,No Poll,No Poll,300
1929-10-26,W,AWAY,660,429,7,0,No Poll,No Poll,No Poll,171
1929-11-02,W,AWAY,660,434,26,6,No Poll,No Poll,No Poll,195
1929-11-09,W,SOLDIER FIELD,660,342,19,7,No Poll,No Poll,No Poll,188
1929-11-16,W,SOLDIER FIELD,660,227,13,12,No Poll,No Poll,No Poll,271
1929-11-23,W,AWAY,660,138,26,6,No Poll,No Poll,No Poll,240
1929-11-30,W,YANKEE STADIUM,660,22,7,0,No Poll,No Poll,No Poll,160
1930-10-04,W,HOME,660,371,20,14,No Poll,No Poll,No Poll,265
1930-10-11,W,HOME,660,33,26,2,No Poll,No Poll,No Poll,233
1930-10-18,W,HOME,660,429,21,6,No Poll,No Poll,No Poll,171
1930-10-25,W,AWAY,660,271,35,19,No Poll,No Poll,No Poll,254
1930-11-01,W,HOME,660,214,27,0,No Poll,No Poll,No Poll,206
1930-11-08,W,AWAY,660,314,60,20,No Poll,No Poll,No Poll,252
1930-11-15,W,HOME,660,342,28,7,No Poll,No Poll,No Poll,188
1930-11-22,W,AWAY,660,138,14,0,No Poll,No Poll,No Poll,240
1930-11-29,W,SOLDIER FIELD,660,368,7,6,No Poll,No Poll,No Poll,160
1930-12-06,W,AWAY,660,227,27,0,No Poll,No Poll,No Poll,271
1931-10-03,W,AWAY,653,150,25,0,No Poll,No Poll,No Poll,206
1931-10-10,T,SOLDIER FIELD,653,138,0,0,No Poll,No Poll,No Poll,240
1931-10-17,W,HOME,653,342,63,0,No Poll,No Poll,No Poll,188
1931-10-24,W,HOME,653,271,25,12,No Poll,No Poll,No Poll,254
1931-10-31,W,AWAY,653,429,19,0,No Poll,No Poll,No Poll,171
1931-11-07,W,HOME,653,218,49,0,No Poll,No Poll,No Poll,252
1931-11-14,W,AWAY,653,380,20,0,No Poll,No Poll,No Poll,233
1931-11-21,L,HOME,653,227,14,16,No Poll,No Poll,No Poll,271
1931-11-28,L,YANKEE STADIUM,653,368,0,12,No Poll,No Poll,No Poll,160
1932-10-08,W,HOME,653,436,73,0,No Poll,No Poll,No Poll,199
1932-10-15,W,HOME,653,159,62,0,No Poll,No Poll,No Poll,188
1932-10-22,W,HOME,653,429,42,0,No Poll,No Poll,No Poll,171
1932-10-29,L,AWAY,653,271,0,12,No Poll,No Poll,No Poll,254
